orig_branch,dest_branch,lh_product_desc,total_legs
BTH,BTH,BTH-BTH-ECONOMY,1
BTH,BTH,BTH-BTH-EXPRESS,1
BTH,BFN,BTH-BFN-ECONOMY,8
BTH,BFN,BTH-BFN-EXPRESS,8
BTH,CDO,BTH-CDO-ECONOMY,12
BTH,CDO,BTH-CDO-EXPRESS,12
BTH,CPT,BTH-CPT-ECONOMY,12
BTH,CPT,BTH-CPT-EXPRESS,12
BTH,DUR,BTH-DUR-ECONOMY,8
BTH,DUR,BTH-DUR-EXPRESS,8
BTH,ELS,BTH-ELS-ECONOMY,9
BTH,ELS,BTH-ELS-EXPRESS,9
BTH,EMG,BTH-EMG-ECONOMY,10
BTH,EMG,BTH-EMG-EXPRESS,10
BTH,BWA,BTH-BWA-ECONOMY,12
BTH,BWA,BTH-BWA-EXPRESS,12
BTH,GRJ,BTH-GRJ-ECONOMY,13
BTH,GRJ,BTH-GRJ-EXPRESS,11
BTH,ZAY,BTH-ZAY-ECONOMY,4
BTH,ZAY,BTH-ZAY-EXPRESS,4
BTH,KIM,BTH-KIM-ECONOMY,8
BTH,KIM,BTH-KIM-EXPRESS,8
BTH,KXE,BTH-KXE-ECONOMY,6
BTH,KXE,BTH-KXE-EXPRESS,6
BTH,SWZ,BTH-SWZ-ECONOMY,12
BTH,SWZ,BTH-SWZ-EXPRESS,12
BTH,LSO,BTH-LSO-ECONOMY,15
BTH,LSO,BTH-LSO-EXPRESS,15
BTH,SWZ,BTH-SWZ-ECONOMY,13
BTH,SWZ,BTH-SWZ-EXPRESS,13
BTH,NCS,BTH-NCS-ECONOMY,7
BTH,NCS,BTH-NCS-EXPRESS,7
BTH,NLP,BTH-NLP-ECONOMY,7
BTH,NLP,BTH-NLP-EXPRESS,7
BTH,PLZ,BTH-PLZ-ECONOMY,10
BTH,PLZ,BTH-PLZ-EXPRESS,10
BTH,ZCK,BTH-ZCK-ECONOMY,10
BTH,ZCK,BTH-ZCK-EXPRESS,10
BTH,POL,BTH-POL-ECONOMY,7
BTH,POL,BTH-POL-EXPRESS,7
BTH,PZB,BTH-PZB-ECONOMY,8
BTH,PZB,BTH-PZB-EXPRESS,8
BTH,RSB,BTH-RSB-ECONOMY,6
BTH,RSB,BTH-RSB-EXPRESS,6
BTH,UTN,BTH-UTN-ECONOMY,9
BTH,UTN,BTH-UTN-EXPRESS,9
BTH,UTT,BTH-UTT-ECONOMY,12
BTH,UTT,BTH-UTT-EXPRESS,12
BTH,VDB,BTH-VDB-ECONOMY,14
BTH,VDB,BTH-VDB-EXPRESS,14
BTH,NAM,BTH-NAM-ECONOMY,16
BTH,NAM,BTH-NAM-EXPRESS,16
BTH,WIT,BTH-WIT-ECONOMY,6
BTH,WIT,BTH-WIT-EXPRESS,6
BFN,BTH,BFN-BTH-ECONOMY,8
BFN,BTH,BFN-BTH-EXPRESS,8
BFN,BFN,BFN-BFN-ECONOMY,1
BFN,BFN,BFN-BFN-EXPRESS,1
BFN,CDO,BFN-CDO-ECONOMY,13
BFN,CDO,BFN-CDO-EXPRESS,13
BFN,CPT,BFN-CPT-ECONOMY,13
BFN,CPT,BFN-CPT-EXPRESS,7
BFN,DUR,BFN-DUR-ECONOMY,9
BFN,DUR,BFN-DUR-EXPRESS,5
BFN,ELS,BFN-ELS-ECONOMY,10
BFN,ELS,BFN-ELS-EXPRESS,5
BFN,EMG,BFN-EMG-ECONOMY,11
BFN,EMG,BFN-EMG-EXPRESS,7
BFN,BWA,BFN-BWA-ECONOMY,11
BFN,BWA,BFN-BWA-EXPRESS,11
BFN,GRJ,BFN-GRJ-ECONOMY,14
BFN,GRJ,BFN-GRJ-EXPRESS,6
BFN,ZAY,BFN-ZAY-ECONOMY,5
BFN,ZAY,BFN-ZAY-EXPRESS,5
BFN,KIM,BFN-KIM-ECONOMY,9
BFN,KIM,BFN-KIM-EXPRESS,9
BFN,KXE,BFN-KXE-ECONOMY,7
BFN,KXE,BFN-KXE-EXPRESS,7
BFN,SWZ,BFN-SWZ-ECONOMY,11
BFN,SWZ,BFN-SWZ-EXPRESS,11
BFN,LSO,BFN-LSO-ECONOMY,6
BFN,LSO,BFN-LSO-EXPRESS,6
BFN,SWZ,BFN-SWZ-ECONOMY,11
BFN,SWZ,BFN-SWZ-EXPRESS,11
BFN,NCS,BFN-NCS-ECONOMY,8
BFN,NCS,BFN-NCS-EXPRESS,8
BFN,NLP,BFN-NLP-ECONOMY,8
BFN,NLP,BFN-NLP-EXPRESS,8
BFN,PLZ,BFN-PLZ-ECONOMY,11
BFN,PLZ,BFN-PLZ-EXPRESS,5
BFN,ZCK,BFN-ZCK-ECONOMY,11
BFN,ZCK,BFN-ZCK-EXPRESS,7
BFN,POL,BFN-POL-ECONOMY,8
BFN,POL,BFN-POL-EXPRESS,8
BFN,PZB,BFN-PZB-ECONOMY,9
BFN,PZB,BFN-PZB-EXPRESS,9
BFN,RSB,BFN-RSB-ECONOMY,7
BFN,RSB,BFN-RSB-EXPRESS,7
BFN,UTN,BFN-UTN-ECONOMY,10
BFN,UTN,BFN-UTN-EXPRESS,10
BFN,UTT,BFN-UTT-ECONOMY,13
BFN,UTT,BFN-UTT-EXPRESS,13
BFN,VDB,BFN-VDB-ECONOMY,15
BFN,VDB,BFN-VDB-EXPRESS,9
BFN,NAM,BFN-NAM-ECONOMY,15
BFN,NAM,BFN-NAM-EXPRESS,15
BFN,WIT,BFN-WIT-ECONOMY,7
BFN,WIT,BFN-WIT-EXPRESS,7
CDO,BTH,CDO-BTH-ECONOMY,12
CDO,BTH,CDO-BTH-EXPRESS,12
CDO,BFN,CDO-BFN-ECONOMY,7
CDO,BFN,CDO-BFN-EXPRESS,7
CDO,CDO,CDO-CDO-ECONOMY,1
CDO,CDO,CDO-CDO-EXPRESS,1
CDO,CPT,CDO-CPT-ECONOMY,8
CDO,CPT,CDO-CPT-EXPRESS,8
CDO,DUR,CDO-DUR-ECONOMY,13
CDO,DUR,CDO-DUR-EXPRESS,8
CDO,ELS,CDO-ELS-ECONOMY,6
CDO,ELS,CDO-ELS-EXPRESS,6
CDO,EMG,CDO-EMG-ECONOMY,15
CDO,EMG,CDO-EMG-EXPRESS,10
CDO,BWA,CDO-BWA-ECONOMY,15
CDO,BWA,CDO-BWA-EXPRESS,15
CDO,GRJ,CDO-GRJ-ECONOMY,6
CDO,GRJ,CDO-GRJ-EXPRESS,6
CDO,ZAY,CDO-ZAY-ECONOMY,9
CDO,ZAY,CDO-ZAY-EXPRESS,9
CDO,KIM,CDO-KIM-ECONOMY,13
CDO,KIM,CDO-KIM-EXPRESS,13
CDO,KXE,CDO-KXE-ECONOMY,11
CDO,KXE,CDO-KXE-EXPRESS,11
CDO,SWZ,CDO-SWZ-ECONOMY,15
CDO,SWZ,CDO-SWZ-EXPRESS,15
CDO,LSO,CDO-LSO-ECONOMY,12
CDO,LSO,CDO-LSO-EXPRESS,12
CDO,SWZ,CDO-SWZ-ECONOMY,15
CDO,SWZ,CDO-SWZ-EXPRESS,15
CDO,NCS,CDO-NCS-ECONOMY,12
CDO,NCS,CDO-NCS-EXPRESS,12
CDO,NLP,CDO-NLP-ECONOMY,12
CDO,NLP,CDO-NLP-EXPRESS,12
CDO,PLZ,CDO-PLZ-ECONOMY,3
CDO,PLZ,CDO-PLZ-EXPRESS,3
CDO,ZCK,CDO-ZCK-ECONOMY,15
CDO,ZCK,CDO-ZCK-EXPRESS,10
CDO,POL,CDO-POL-ECONOMY,12
CDO,POL,CDO-POL-EXPRESS,12
CDO,PZB,CDO-PZB-ECONOMY,13
CDO,PZB,CDO-PZB-EXPRESS,10
CDO,RSB,CDO-RSB-ECONOMY,11
CDO,RSB,CDO-RSB-EXPRESS,11
CDO,UTN,CDO-UTN-ECONOMY,14
CDO,UTN,CDO-UTN-EXPRESS,14
CDO,UTT,CDO-UTT-ECONOMY,9
CDO,UTT,CDO-UTT-EXPRESS,9
CDO,VDB,CDO-VDB-ECONOMY,10
CDO,VDB,CDO-VDB-EXPRESS,10
CDO,NAM,CDO-NAM-ECONOMY,19
CDO,NAM,CDO-NAM-EXPRESS,19
CDO,WIT,CDO-WIT-ECONOMY,11
CDO,WIT,CDO-WIT-EXPRESS,11
CPT,BTH,CPT-BTH-ECONOMY,12
CPT,BTH,CPT-BTH-EXPRESS,12
CPT,BFN,CPT-BFN-ECONOMY,13
CPT,BFN,CPT-BFN-EXPRESS,7
CPT,CDO,CPT-CDO-ECONOMY,8
CPT,CDO,CPT-CDO-EXPRESS,8
CPT,CPT,CPT-CPT-ECONOMY,1
CPT,CPT,CPT-CPT-EXPRESS,1
CPT,DUR,CPT-DUR-ECONOMY,9
CPT,DUR,CPT-DUR-EXPRESS,9
CPT,ELS,CPT-ELS-ECONOMY,9
CPT,ELS,CPT-ELS-EXPRESS,7
CPT,EMG,CPT-EMG-ECONOMY,11
CPT,EMG,CPT-EMG-EXPRESS,11
CPT,BWA,CPT-BWA-ECONOMY,15
CPT,BWA,CPT-BWA-EXPRESS,15
CPT,GRJ,CPT-GRJ-ECONOMY,4
CPT,GRJ,CPT-GRJ-EXPRESS,4
CPT,ZAY,CPT-ZAY-ECONOMY,9
CPT,ZAY,CPT-ZAY-EXPRESS,9
CPT,KIM,CPT-KIM-ECONOMY,13
CPT,KIM,CPT-KIM-EXPRESS,13
CPT,KXE,CPT-KXE-ECONOMY,11
CPT,KXE,CPT-KXE-EXPRESS,11
CPT,SWZ,CPT-SWZ-ECONOMY,15
CPT,SWZ,CPT-SWZ-EXPRESS,15
CPT,LSO,CPT-LSO-ECONOMY,18
CPT,LSO,CPT-LSO-EXPRESS,18
CPT,SWZ,CPT-SWZ-ECONOMY,15
CPT,SWZ,CPT-SWZ-EXPRESS,15
CPT,NCS,CPT-NCS-ECONOMY,12
CPT,NCS,CPT-NCS-EXPRESS,12
CPT,NLP,CPT-NLP-ECONOMY,12
CPT,NLP,CPT-NLP-EXPRESS,12
CPT,PLZ,CPT-PLZ-ECONOMY,6
CPT,PLZ,CPT-PLZ-EXPRESS,6
CPT,ZCK,CPT-ZCK-ECONOMY,11
CPT,ZCK,CPT-ZCK-EXPRESS,11
CPT,POL,CPT-POL-ECONOMY,12
CPT,POL,CPT-POL-EXPRESS,12
CPT,PZB,CPT-PZB-ECONOMY,11
CPT,PZB,CPT-PZB-EXPRESS,11
CPT,RSB,CPT-RSB-ECONOMY,11
CPT,RSB,CPT-RSB-EXPRESS,11
CPT,UTN,CPT-UTN-ECONOMY,14
CPT,UTN,CPT-UTN-EXPRESS,14
CPT,UTT,CPT-UTT-ECONOMY,12
CPT,UTT,CPT-UTT-EXPRESS,10
CPT,VDB,CPT-VDB-ECONOMY,3
CPT,VDB,CPT-VDB-EXPRESS,3
CPT,NAM,CPT-NAM-ECONOMY,19
CPT,NAM,CPT-NAM-EXPRESS,19
CPT,WIT,CPT-WIT-ECONOMY,11
CPT,WIT,CPT-WIT-EXPRESS,11
DUR,BTH,DUR-BTH-ECONOMY,8
DUR,BTH,DUR-BTH-EXPRESS,8
DUR,BFN,DUR-BFN-ECONOMY,9
DUR,BFN,DUR-BFN-EXPRESS,5
DUR,CDO,DUR-CDO-ECONOMY,8
DUR,CDO,DUR-CDO-EXPRESS,8
DUR,CPT,DUR-CPT-ECONOMY,9
DUR,CPT,DUR-CPT-EXPRESS,9
DUR,DUR,DUR-DUR-ECONOMY,1
DUR,DUR,DUR-DUR-EXPRESS,1
DUR,ELS,DUR-ELS-ECONOMY,5
DUR,ELS,DUR-ELS-EXPRESS,5
DUR,EMG,DUR-EMG-ECONOMY,3
DUR,EMG,DUR-EMG-EXPRESS,3
DUR,BWA,DUR-BWA-ECONOMY,11
DUR,BWA,DUR-BWA-EXPRESS,11
DUR,GRJ,DUR-GRJ-ECONOMY,9
DUR,GRJ,DUR-GRJ-EXPRESS,7
DUR,ZAY,DUR-ZAY-ECONOMY,5
DUR,ZAY,DUR-ZAY-EXPRESS,5
DUR,KIM,DUR-KIM-ECONOMY,9
DUR,KIM,DUR-KIM-EXPRESS,9
DUR,KXE,DUR-KXE-ECONOMY,7
DUR,KXE,DUR-KXE-EXPRESS,7
DUR,SWZ,DUR-SWZ-ECONOMY,11
DUR,SWZ,DUR-SWZ-EXPRESS,11
DUR,LSO,DUR-LSO-ECONOMY,14
DUR,LSO,DUR-LSO-EXPRESS,14
DUR,SWZ,DUR-SWZ-ECONOMY,11
DUR,SWZ,DUR-SWZ-EXPRESS,11
DUR,NCS,DUR-NCS-ECONOMY,8
DUR,NCS,DUR-NCS-EXPRESS,8
DUR,NLP,DUR-NLP-ECONOMY,8
DUR,NLP,DUR-NLP-EXPRESS,8
DUR,PLZ,DUR-PLZ-ECONOMY,6
DUR,PLZ,DUR-PLZ-EXPRESS,6
DUR,ZCK,DUR-ZCK-ECONOMY,3
DUR,ZCK,DUR-ZCK-EXPRESS,3
DUR,POL,DUR-POL-ECONOMY,8
DUR,POL,DUR-POL-EXPRESS,8
DUR,PZB,DUR-PZB-ECONOMY,3
DUR,PZB,DUR-PZB-EXPRESS,3
DUR,RSB,DUR-RSB-ECONOMY,7
DUR,RSB,DUR-RSB-EXPRESS,7
DUR,UTN,DUR-UTN-ECONOMY,10
DUR,UTN,DUR-UTN-EXPRESS,10
DUR,UTT,DUR-UTT-ECONOMY,8
DUR,UTT,DUR-UTT-EXPRESS,8
DUR,VDB,DUR-VDB-ECONOMY,11
DUR,VDB,DUR-VDB-EXPRESS,11
DUR,NAM,DUR-NAM-ECONOMY,15
DUR,NAM,DUR-NAM-EXPRESS,15
DUR,WIT,DUR-WIT-ECONOMY,7
DUR,WIT,DUR-WIT-EXPRESS,7
ELS,BTH,ELS-BTH-ECONOMY,9
ELS,BTH,ELS-BTH-EXPRESS,9
ELS,BFN,ELS-BFN-ECONOMY,5
ELS,BFN,ELS-BFN-EXPRESS,5
ELS,CDO,ELS-CDO-ECONOMY,6
ELS,CDO,ELS-CDO-EXPRESS,6
ELS,CPT,ELS-CPT-ECONOMY,9
ELS,CPT,ELS-CPT-EXPRESS,7
ELS,DUR,ELS-DUR-ECONOMY,5
ELS,DUR,ELS-DUR-EXPRESS,5
ELS,ELS,ELS-ELS-ECONOMY,1
ELS,ELS,ELS-ELS-EXPRESS,1
ELS,EMG,ELS-EMG-ECONOMY,7
ELS,EMG,ELS-EMG-EXPRESS,7
ELS,BWA,ELS-BWA-ECONOMY,12
ELS,BWA,ELS-BWA-EXPRESS,12
ELS,GRJ,ELS-GRJ-ECONOMY,7
ELS,GRJ,ELS-GRJ-EXPRESS,7
ELS,ZAY,ELS-ZAY-ECONOMY,6
ELS,ZAY,ELS-ZAY-EXPRESS,6
ELS,KIM,ELS-KIM-ECONOMY,10
ELS,KIM,ELS-KIM-EXPRESS,10
ELS,KXE,ELS-KXE-ECONOMY,8
ELS,KXE,ELS-KXE-EXPRESS,8
ELS,SWZ,ELS-SWZ-ECONOMY,12
ELS,SWZ,ELS-SWZ-EXPRESS,12
ELS,LSO,ELS-LSO-ECONOMY,12
ELS,LSO,ELS-LSO-EXPRESS,12
ELS,SWZ,ELS-SWZ-ECONOMY,12
ELS,SWZ,ELS-SWZ-EXPRESS,12
ELS,NCS,ELS-NCS-ECONOMY,9
ELS,NCS,ELS-NCS-EXPRESS,9
ELS,NLP,ELS-NLP-ECONOMY,9
ELS,NLP,ELS-NLP-EXPRESS,9
ELS,PLZ,ELS-PLZ-ECONOMY,4
ELS,PLZ,ELS-PLZ-EXPRESS,4
ELS,ZCK,ELS-ZCK-ECONOMY,7
ELS,ZCK,ELS-ZCK-EXPRESS,7
ELS,POL,ELS-POL-ECONOMY,9
ELS,POL,ELS-POL-EXPRESS,9
ELS,PZB,ELS-PZB-ECONOMY,7
ELS,PZB,ELS-PZB-EXPRESS,7
ELS,RSB,ELS-RSB-ECONOMY,8
ELS,RSB,ELS-RSB-EXPRESS,8
ELS,UTN,ELS-UTN-ECONOMY,11
ELS,UTN,ELS-UTN-EXPRESS,11
